loan_id,customer_id,age,gender,region,employment_type,loan_purpose,loan_amount,term_months,interest_rate,annual_income,issue_date,earliest_credit_line,fico_score,num_delinquencies_2yrs,open_credit_lines,revolving_utilization_pct,overdraft_count_6m,cashflow_volatility_score,monthly_installment,handled_by_employee_id,off_hours_access_flag,bulk_download_flag,loan_status,credit_history_months,dti_ratio,lti_ratio,fico_bucket,loan_status_group,default_flag,liquidity_proxy,cost_to_income_proxy,risk_segment,pca_1,pca_2
LN103535,CUST23535,57,Male,Central,Salaried,Home,75600.0,36,13.2,474500.0,2023-07-29,2021-03-15,677,0,4,58.85,0,1685.98,2554.55,EMP1106,0,0,Fully Paid,28,0.0646,0.1593,Good,Good,0,0.4115,0.0462,Moderate-Risk,1.3812004940247327,0.1599878582964139
LN103536,CUST23536,47,Male,North,Salaried,Credit Card Refinance,50000.0,60,13.73,620400.0,2024-05-17,2022-11-09,573,0,4,42.48,0,4613.9,1156.43,EMP1094,0,0,Current,18,0.0224,0.0806,Poor,Good,0,0.5752,0.048055,Low-Risk,0.13248637674191593,-0.8129838341193658
LN103537,CUST23537,31,Female,East,Salaried,Personal,50000.0,12,10.43,352900.0,2022-04-27,2008-07-02,658,0,3,29.78,0,4461.54,4405.8,EMP1004,0,0,Current,166,0.1498,0.1417,Fair,Good,0,0.7021999999999999,0.0365049999999999,Low-Risk,-0.6375429050748109,1.1208510098049946
LN103538,CUST23538,39,Male,West,Business Owner,Personal,50000.0,180,12.4,322700.0,2022-07-16,2016-09-11,725,0,2,72.6,2,3747.25,613.01,EMP1032,0,0,Fully Paid,70,0.0228,0.1549,Good,Good,0,0.274,0.0433999999999999,Moderate-Risk,2.3855217381152043,-0.41653497371780107
LN103539,CUST23539,38,Male,North,Salaried,Credit Card Refinance,50000.0,36,10.81,916700.0,2023-12-13,2006-06-22,707,0,6,66.33,1,490.45,1632.44,EMP1111,0,0,Current,210,0.0214,0.0545,Good,Good,0,0.3367,0.037835,Moderate-Risk,1.8390141561392785,-1.1763791576177154
LN103540,CUST23540,43,Female,West,Salaried,Credit Card Refinance,50000.0,36,7.94,702600.0,2024-06-05,2013-09-08,693,0,3,63.83,0,3482.26,1565.43,EMP1013,0,0,Current,129,0.0267,0.0712,Good,Good,0,0.3617,0.02779,Moderate-Risk,1.624378183754267,-1.0255922162316016
LN103541,CUST23541,55,Female,West,Salaried,Auto,50000.0,120,8.94,285100.0,2024-02-16,2008-04-12,745,0,4,16.7,0,5592.55,631.76,EMP1035,0,0,Current,190,0.0266,0.1754,Very Good,Good,0,0.833,0.03129,Low-Risk,-1.637198418228125,0.01095228204684725
LN103542,CUST23542,49,Female,West,Self-Employed,Credit Card Refinance,50000.0,84,6.5,195700.0,2024-11-15,2021-11-29,679,1,10,44.32,0,1226.7,742.47,EMP1092,1,0,Fully Paid,36,0.0455,0.2555,Good,Good,0,0.5568,0.02275,Watch-list,0.2851400450220057,0.6102058870998316
LN103543,CUST23543,28,Male,North,Self-Employed,Education,50000.0,60,10.23,611500.0,2023-02-13,2005-07-08,665,1,4,51.27,1,5405.46,1068.02,EMP1053,0,0,Current,211,0.021,0.0818,Fair,Good,0,0.4872999999999999,0.035805,Moderate-Risk,0.7107968847221441,-0.9398727085151338
LN103544,CUST23544,55,Female,North,Self-Employed,Home,63600.0,24,9.6,528400.0,2022-02-04,2017-06-28,698,2,8,51.04,0,985.95,2923.09,EMP1034,0,0,Fully Paid,55,0.0664,0.1204,Good,Good,0,0.4896,0.0336,Watch-list,0.6529252653684147,-0.18489767069841623
LN103545,CUST23545,43,Male,South,Salaried,Auto,50000.0,84,8.0,605600.0,2025-03-15,2013-06-01,636,1,10,18.71,1,1446.6,779.31,EMP1014,0,1,Fully Paid,141,0.0154,0.0826,Fair,Good,0,0.8129,0.0279999999999999,Watch-list,-1.6144314707048129,-0.8547589256601892
LN103546,CUST23546,47,Male,South,Self-Employed,Personal,50000.0,36,14.12,411600.0,2022-06-01,2009-11-03,736,1,6,45.73,1,2581.99,1711.8,EMP1049,0,0,Fully Paid,151,0.0499,0.1215,Good,Good,0,0.5427,0.0494199999999999,Watch-list,0.39793456203100364,-0.23363309781115332
LN103547,CUST23547,56,Female,Central,Business Owner,Personal,50000.0,240,13.18,709500.0,2024-09-01,2022-06-02,684,0,6,59.03,2,3323.65,592.21,EMP1037,0,0,Fully Paid,27,0.01,0.0705,Good,Good,0,0.4096999999999999,0.04613,Moderate-Risk,1.3656856322494908,-1.1079436649333956
LN103548,CUST23548,27,Male,West,Salaried,Education,50000.0,60,13.27,1066800.0,2025-10-11,2006-03-21,726,0,3,58.85,1,729.13,1144.58,EMP1076,0,0,Current,235,0.0129,0.0469,Good,Good,0,0.4115,0.0464449999999999,Moderate-Risk,1.3161454335509015,-1.257896070078212
LN103549,CUST23549,39,Female,South,Self-Employed,Home,51500.0,120,13.71,1026600.0,2026-03-22,2019-06-26,668,1,6,17.99,1,4420.86,790.67,EMP1005,0,0,Fully Paid,81,0.0092,0.0502,Fair,Good,0,0.8201,0.047985,Watch-list,-1.6501118413056068,-1.0871037580174616
LN103550,CUST23550,34,Male,Central,Business Owner,Business,50000.0,84,11.49,282000.0,2024-02-04,2009-07-15,712,0,9,42.73,1,183.7,869.06,EMP1088,0,0,Current,175,0.037,0.1773,Good,Good,0,0.5727,0.040215,Low-Risk,0.256460523835475,0.04965850678127426
LN103551,CUST23551,22,Male,West,Self-Employed,Business,50000.0,60,11.46,1749400.0,2023-08-31,2010-09-03,723,1,1,73.93,2,740.04,1098.63,EMP1033,0,0,Current,156,0.0075,0.0286,Good,Good,0,0.2606999999999999,0.04011,Moderate-Risk,2.3212351171466192,-1.585241208741069
LN103552,CUST23552,43,Female,South,Self-Employed,Personal,50000.0,84,14.16,635400.0,2026-05-22,2024-10-05,548,0,5,20.28,1,2344.76,941.43,EMP1092,0,0,Current,20,0.0178,0.0787,Poor,Good,0,0.7972,0.04956,Low-Risk,-1.4117345883808852,-0.7468044077449058
LN103553,CUST23553,67,Male,South,Self-Employed,Credit Card Refinance,50000.0,60,13.64,201900.0,2023-04-03,2005-11-18,585,0,3,20.07,1,624.46,1154.1,EMP1018,0,0,Fully Paid,208,0.0686,0.2476,Fair,Good,0,0.7993,0.04774,Low-Risk,-1.2876333591257845,1.0843608100426696
LN103554,CUST23554,21,Female,North,Salaried,Business,50000.0,12,14.79,562700.0,2023-11-27,2017-02-15,643,0,2,44.95,1,455.06,4507.96,EMP1081,0,0,Current,81,0.0961,0.0889,Fair,Good,0,0.5505,0.051765,Moderate-Risk,0.4192369458898453,0.10104133589257
LN103555,CUST23555,39,Male,Central,Self-Employed,Auto,50000.0,36,11.36,501900.0,2021-08-01,2015-11-09,671,1,5,19.22,0,5123.81,1645.47,EMP1086,0,0,Current,69,0.0393,0.0996,Good,Good,0,0.8078000000000001,0.03976,Watch-list,-1.5569620675783078,-0.42247369802055557
LN103556,CUST23556,47,Female,East,Business Owner,Business,50000.0,36,8.34,414900.0,2025-11-29,2023-10-20,762,0,6,37.29,1,1026.77,1574.67,EMP1065,0,0,Current,25,0.0455,0.1205,Very Good,Good,0,0.6271,0.0291899999999999,Low-Risk,-0.16549532672781084,-0.2894510896013929
LN103557,CUST23557,41,Male,Central,Salaried,Credit Card Refinance,50000.0,84,12.26,395600.0,2023-01-01,2017-04-01,709,0,6,47.03,1,4445.72,889.6,EMP1100,0,0,Current,69,0.027,0.1264,Good,Good,0,0.5297000000000001,0.04291,Moderate-Risk,0.5278678685305961,-0.4558428431324682
LN103558,CUST23558,38,Male,South,Business Owner,Home,50000.0,60,9.65,651000.0,2025-05-13,2012-08-04,714,0,8,47.09,1,1671.49,1053.76,EMP1033,0,0,Current,153,0.0194,0.0768,Good,Good,0,0.5290999999999999,0.033775,Moderate-Risk,0.4830089131609131,-0.9469285094489839
LN103559,CUST23559,25,Male,Central,Self-Employed,Credit Card Refinance,50000.0,60,13.59,652400.0,2025-06-01,2020-08-08,780,0,2,58.91,0,4855.8,1152.81,EMP1056,0,0,Current,58,0.0212,0.0766,Very Good,Good,0,0.4109,0.0475649999999999,Moderate-Risk,1.3214220236483187,-0.9479400210361869
LN103560,CUST23560,42,Female,North,Salaried,Home,50000.0,120,12.42,320400.0,2026-04-29,2016-06-20,769,0,6,14.51,4,4049.81,729.55,EMP1016,0,0,Fully Paid,118,0.0273,0.1561,Very Good,Good,0,0.8549,0.04347,Low-Risk,-1.6489760789957841,-0.03007345235847189
LN103561,CUST23561,31,Female,Central,Self-Employed,Personal,50000.0,48,11.66,329500.0,2026-05-21,2010-03-16,614,0,8,38.81,0,3319.67,1308.36,EMP1022,0,0,Current,194,0.0476,0.1517,Fair,Good,0,0.6119,0.04081,Low-Risk,-0.07291949381276698,-0.004516569829277438
LN103562,CUST23562,21,Female,Central,Salaried,Business,50000.0,24,10.25,322500.0,2025-07-06,2006-05-18,760,0,5,34.01,1,2438.43,2313.02,EMP1010,0,0,Current,230,0.0861,0.155,Very Good,Good,0,0.6599,0.035875,Low-Risk,-0.3347077672534702,0.47441221989030236
LN103563,CUST23563,53,Male,South,Business Owner,Business,50000.0,12,14.7,401900.0,2025-07-26,2011-04-09,686,2,8,46.87,0,795.91,4505.84,EMP1063,0,0,Current,172,0.1345,0.1244,Good,Good,0,0.5313000000000001,0.0514499999999999,Watch-list,0.44256245587283555,0.713971337294518
LN103564,CUST23564,50,Male,West,Salaried,Education,50000.0,24,14.46,720400.0,2026-06-01,2021-09-13,646,1,6,35.84,1,3283.33,2411.52,EMP1007,0,0,Current,57,0.0402,0.0694,Fair,Good,0,0.6416,0.05061,Watch-list,-0.3504795296469229,-0.6740883482523199
LN103565,CUST23565,40,Male,West,Business Owner,Personal,50000.0,12,9.71,857200.0,2022-12-10,2014-09-01,660,0,4,48.43,2,10662.95,4389.05,EMP1093,0,0,Current,99,0.0614,0.0583,Fair,Good,0,0.5157,0.033985,Moderate-Risk,0.6252125174345544,-0.600654581032563
LN103566,CUST23566,42,Male,Central,Salaried,Education,50000.0,36,7.57,393200.0,2023-12-23,2012-06-16,639,0,4,54.3,0,1225.65,1556.92,EMP1059,0,0,Current,138,0.0475,0.1272,Fair,Good,0,0.4570000000000001,0.026495,Moderate-Risk,0.9883551529105732,-0.3248840664651548
LN103567,CUST23567,51,Male,South,Self-Employed,Education,50000.0,60,12.07,809700.0,2024-06-30,2006-12-14,689,0,7,64.73,1,1445.08,1113.99,EMP1105,0,0,Fully Paid,211,0.0165,0.0618,Good,Good,0,0.3527,0.042245,Moderate-Risk,1.7309378438287017,-1.1526081312418779
LN103568,CUST23568,42,Female,East,Retired,Personal,50000.0,24,15.29,564100.0,2025-11-30,2014-07-08,674,0,8,24.02,0,7614.53,2431.23,EMP1077,0,0,Current,137,0.0517,0.0886,Good,Good,0,0.7598,0.0535149999999999,Low-Risk,-1.121715577694634,-0.3009401180415038
LN103569,CUST23569,49,Female,Central,Salaried,Personal,50000.0,12,7.46,476000.0,2024-10-19,2014-06-22,760,0,4,66.48,1,4446.19,4336.95,EMP1014,0,0,Current,124,0.1093,0.105,Very Good,Good,0,0.3351999999999999,0.0261099999999999,Moderate-Risk,1.93586292076763,0.15845683808739178
LN103570,CUST23570,36,Male,West,Self-Employed,Business,50000.0,240,13.01,1235700.0,2024-02-20,2018-03-17,805,2,8,20.35,1,1827.41,586.14,EMP1100,0,0,Charged Off,71,0.0057,0.0405,Excellent,Bad,1,0.7965,0.0455349999999999,Watch-list,-1.5437002103165272,-1.2574125147459305
LN103571,CUST23571,54,Male,South,Salaried,Auto,60200.0,240,8.87,530200.0,2021-07-31,2011-02-05,653,0,5,13.15,0,1874.98,536.61,EMP1005,0,0,Current,126,0.0121,0.1135,Fair,Good,0,0.8685,0.0310449999999999,Low-Risk,-1.9491596209708184,-0.5963539907158623
LN103572,CUST23572,43,Female,Central,Business Owner,Personal,50000.0,60,8.25,410700.0,2023-12-11,2016-11-22,595,0,4,63.41,1,3492.11,1019.81,EMP1022,0,0,Current,85,0.0298,0.1217,Fair,Good,0,0.3659,0.0288749999999999,Moderate-Risk,1.6456879119873715,-0.5977137885606767
LN103573,CUST23573,42,Male,North,Self-Employed,Home,50000.0,24,14.48,700600.0,2026-04-28,2014-08-10,723,0,6,12.62,4,3016.07,2412.0,EMP1094,0,0,Fully Paid,141,0.0413,0.0714,Good,Good,0,0.8738,0.05068,Low-Risk,-1.814523394290977,-0.4619924655044647
LN103574,CUST23574,26,Male,West,Business Owner,Education,50000.0,120,13.58,224800.0,2025-05-30,2009-01-21,741,0,7,47.22,1,4494.72,763.76,EMP1046,0,0,Current,196,0.0408,0.2224,Very Good,Good,0,0.5278,0.0475299999999999,Moderate-Risk,0.6195954707630802,0.43234108625460826
LN103575,CUST23575,43,Male,North,Business Owner,Home,50000.0,48,11.01,392100.0,2024-09-12,2005-09-29,704,0,5,13.24,2,1189.55,1292.52,EMP1038,0,0,Fully Paid,227,0.0396,0.1275,Good,Good,0,0.8676,0.038535,Low-Risk,-1.8281072941178105,-0.13184754537145818
LN103576,CUST23576,30,Male,South,Salaried,Personal,54700.0,24,14.03,510900.0,2024-03-17,2007-11-03,579,0,4,44.38,2,1849.23,2627.08,EMP1098,0,0,Fully Paid,196,0.0617,0.1071,Poor,Good,0,0.5562,0.0491049999999999,Moderate-Risk,0.3804950106645506,-0.15412641148438463
LN103577,CUST23577,32,Female,East,Salaried,Home,50000.0,60,13.69,657100.0,2023-02-24,2006-06-04,628,0,6,88.52,1,3617.08,1155.39,EMP1071,0,0,Current,201,0.0211,0.0761,Fair,Good,0,0.1148,0.0479149999999999,Moderate-Risk,3.4265926387500283,-1.097382854354671
LN103578,CUST23578,31,Male,South,Self-Employed,Home,50000.0,12,6.74,505100.0,2023-07-22,2015-10-05,689,0,4,45.97,0,8794.97,4320.35,EMP1018,0,0,Fully Paid,94,0.1026,0.099,Good,Good,0,0.5403,0.02359,Moderate-Risk,0.4288886663931697,0.12797637815356694
LN103579,CUST23579,28,Male,East,Salaried,Personal,50000.0,240,11.77,217700.0,2023-12-13,2009-09-29,639,0,4,28.13,0,2585.53,542.55,EMP1052,0,0,Current,170,0.0299,0.2297,Fair,Good,0,0.7187,0.0411949999999999,Low-Risk,-0.7936879879636285,0.43107648574741114
LN103580,CUST23580,63,Male,East,Salaried,Personal,50000.0,120,16.02,271900.0,2022-05-10,2013-12-27,615,0,2,49.08,0,2018.73,838.19,EMP1091,0,0,Current,100,0.037,0.1839,Fair,Good,0,0.5092000000000001,0.05607,Moderate-Risk,0.689783018860309,0.11749153976049025
LN103581,CUST23581,54,Female,South,Salaried,Personal,50000.0,36,13.02,349000.0,2025-06-19,2024-01-03,819,0,3,5.52,0,1625.91,1685.18,EMP1066,0,0,Current,18,0.0579,0.1433,Excellent,Good,0,0.9448,0.0455699999999999,Low-Risk,-2.3866304899038018,0.24291245713818654
LN103582,CUST23582,61,Male,North,Self-Employed,Home,50000.0,48,6.5,505300.0,2026-01-15,2008-03-31,615,0,8,38.33,1,2175.34,1185.75,EMP1041,0,0,Fully Paid,214,0.0282,0.099,Fair,Good,0,0.6167,0.02275,Low-Risk,-0.15048084400089176,-0.6755146360053291
LN103583,CUST23583,26,Male,West,Salaried,Credit Card Refinance,50000.0,36,8.07,216800.0,2022-05-10,2020-05-13,758,0,5,34.91,3,966.67,1568.43,EMP1083,0,0,Current,24,0.0868,0.2306,Very Good,Good,0,0.6509,0.028245,Low-Risk,-0.17586409531864997,1.0293899986143942
LN103584,CUST23584,40,Female,South,Business Owner,Home,65400.0,120,14.69,960300.0,2024-03-05,2020-12-25,706,1,5,31.32,0,5827.82,1042.75,EMP1099,0,0,Current,38,0.013,0.0681,Good,Good,0,0.6868000000000001,0.0514149999999999,Watch-list,-0.7146711503880134,-0.9777399034424669
LN103585,CUST23585,25,Female,East,Business Owner,Business,50000.0,36,9.72,525500.0,2023-09-26,2022-05-22,719,0,7,43.85,1,5746.13,1606.79,EMP1044,0,0,Fully Paid,16,0.0367,0.0951,Good,Good,0,0.5615,0.03402,Low-Risk,0.27904882161205036,-0.5948913074953016
LN103586,CUST23586,32,Female,West,Self-Employed,Education,50000.0,12,15.09,517700.0,2022-05-11,2020-01-31,753,2,6,31.17,0,2713.48,4515.04,EMP1019,0,0,Current,27,0.1047,0.0966,Very Good,Good,0,0.6882999999999999,0.052815,Watch-list,-0.6954988280580575,0.2539658836450815
LN103587,CUST23587,29,Female,Central,Salaried,Home,50000.0,24,18.05,402200.0,2021-10-31,2019-09-18,635,0,6,32.2,2,4170.69,2497.41,EMP1111,0,0,Fully Paid,25,0.0745,0.1243,Fair,Good,0,0.6779999999999999,0.063175,Low-Risk,-0.42918364182417407,0.23771861671876462
LN103588,CUST23588,53,Male,West,Salaried,Personal,57900.0,24,10.74,200000.0,2023-09-28,2009-11-18,660,0,3,43.41,0,3690.46,2691.61,EMP1057,0,0,Current,166,0.1615,0.2895,Fair,Good,0,0.5659000000000001,0.03759,Distressed,0.4225925329735023,2.2860080120546016
LN103589,CUST23589,35,Male,North,Salaried,Credit Card Refinance,50000.0,180,9.52,465100.0,2022-06-25,2005-04-11,710,1,5,75.79,1,2451.1,522.72,EMP1093,0,0,Fully Paid,206,0.0135,0.1075,Good,Good,0,0.2420999999999999,0.0333199999999999,Moderate-Risk,2.4568229231963983,-0.9744607254663176
LN103590,CUST23590,51,Male,West,Retired,Personal,50000.0,180,8.28,667700.0,2023-10-11,2007-08-26,559,0,3,46.21,0,8385.56,485.94,EMP1003,0,0,Current,193,0.0087,0.0749,Poor,Good,0,0.5379,0.02898,Moderate-Risk,0.34784713523782235,-1.1043630960871316
LN103591,CUST23591,46,Male,Central,Salaried,Home,50000.0,36,13.93,406600.0,2026-04-04,2013-05-14,787,0,7,43.74,0,3121.6,1707.18,EMP1009,0,0,Current,155,0.0504,0.123,Very Good,Good,0,0.5626,0.048755,Low-Risk,0.3007280241764638,-0.18395185168197395
LN103592,CUST23592,65,Female,East,Salaried,Personal,50000.0,12,9.57,796500.0,2021-10-14,2005-11-12,687,0,10,32.86,1,6598.46,4385.8,EMP1090,0,0,Current,191,0.0661,0.0628,Good,Good,0,0.6714,0.033495,Low-Risk,-0.49933297514198727,-0.4422877916259981
LN103593,CUST23593,23,Female,Central,Salaried,Personal,50500.0,48,10.21,427500.0,2022-06-15,2012-10-14,618,0,7,39.02,0,1546.27,1285.91,EMP1016,0,0,Current,116,0.0361,0.1181,Fair,Good,0,0.6097999999999999,0.035735,Low-Risk,-0.09436658972139848,-0.4064918408900731
LN103594,CUST23594,53,Female,East,Self-Employed,Business,112800.0,84,7.95,648800.0,2022-10-07,2004-07-23,751,2,3,38.89,1,1409.68,1755.32,EMP1023,0,0,Current,218,0.0325,0.1739,Very Good,Good,0,0.6111,0.027825,Watch-list,-0.17262766879561517,-0.12365561165295681
LN103595,CUST23595,52,Male,South,Self-Employed,Credit Card Refinance,50000.0,36,10.12,416300.0,2024-04-10,2014-07-18,685,1,6,23.78,0,1670.59,1616.18,EMP1087,0,0,Current,117,0.0466,0.1201,Good,Good,0,0.7622,0.03542,Watch-list,-1.2221582829309392,-0.22736700449958247
LN103596,CUST23596,29,Female,South,Salaried,Home,50000.0,48,9.24,545100.0,2021-11-06,2020-04-25,633,0,4,23.16,1,12479.17,1249.96,EMP1021,0,0,Current,18,0.0275,0.0917,Fair,Good,0,0.7684,0.0323399999999999,Low-Risk,-1.2095859615288784,-0.6210824650866862
LN103597,CUST23597,51,Female,West,Salaried,Auto,50000.0,24,6.5,713200.0,2024-01-16,2009-09-15,741,0,7,64.84,1,4357.14,2227.31,EMP1116,0,0,Fully Paid,172,0.0375,0.0701,Very Good,Good,0,0.3515999999999999,0.02275,Moderate-Risk,1.7346215933651374,-0.9262001966202783
LN103598,CUST23598,43,Male,South,Self-Employed,Auto,50000.0,36,8.82,244200.0,2022-12-04,2006-02-25,528,1,4,85.15,2,4131.12,1585.8,EMP1078,0,0,Fully Paid,201,0.0779,0.2048,Poor,Good,0,0.1484999999999999,0.0308699999999999,Moderate-Risk,3.2268970423977414,0.43833936125594536
LN103599,CUST23599,37,Female,North,Salaried,Credit Card Refinance,50000.0,84,13.89,631600.0,2025-12-05,2020-08-31,707,0,3,66.21,1,2119.21,933.96,EMP1072,0,1,Current,63,0.0177,0.0792,Good,Good,0,0.3379000000000001,0.048615,Moderate-Risk,1.8600085253687797,-0.9932339642166347
LN103600,CUST23600,30,Male,North,Self-Employed,Personal,50000.0,48,15.82,790100.0,2025-05-10,2018-04-28,765,0,4,64.22,3,836.54,1412.41,EMP1114,0,0,Current,84,0.0215,0.0633,Very Good,Good,0,0.3578,0.0553699999999999,Moderate-Risk,1.7978681518407975,-1.0140642857097186
LN103601,CUST23601,32,Male,South,Business Owner,Business,50000.0,48,11.16,1475800.0,2024-05-12,2010-03-03,625,0,6,24.49,0,5889.86,1296.16,EMP1099,0,0,Fully Paid,170,0.0105,0.0339,Fair,Good,0,0.7551,0.03906,Low-Risk,-1.1840438142550886,-1.2360289835085465
LN103602,CUST23602,62,Female,South,Self-Employed,Personal,50100.0,84,11.61,460100.0,2023-08-08,2011-09-16,596,2,3,32.31,2,1564.57,873.99,EMP1044,0,0,Current,143,0.0228,0.1089,Fair,Good,0,0.6769000000000001,0.040635,Watch-list,-0.6517101605281858,-0.6233473118618614
LN103603,CUST23603,40,Female,East,Self-Employed,Education,197400.0,84,12.42,150000.0,2022-07-07,2004-08-14,707,0,2,29.79,0,2932.59,3529.14,EMP1112,0,0,Current,215,0.2823,1.316,Good,Good,0,0.7021,0.04347,Distressed,0.15740593937959235,11.39776588992596
LN103604,CUST23604,48,Male,South,Business Owner,Auto,67200.0,24,17.78,166100.0,2025-04-01,2015-03-08,636,0,4,33.78,2,1883.47,3347.76,EMP1015,0,0,Current,121,0.2419,0.4046,Fair,Good,0,0.6622,0.06223,Distressed,-0.026461016635238182,4.22539384764382
LN103605,CUST23605,31,Male,Central,Business Owner,Credit Card Refinance,50000.0,48,8.27,271600.0,2022-08-31,2008-11-24,826,0,7,33.87,2,2106.37,1226.99,EMP1009,0,0,Fully Paid,165,0.0542,0.1841,Excellent,Good,0,0.6613,0.0289449999999999,Low-Risk,-0.3229080317834179,0.3087912788550347
LN103606,CUST23606,31,Female,South,Salaried,Personal,50000.0,120,7.46,895700.0,2022-02-07,2015-12-13,645,1,5,36.03,0,887.93,592.47,EMP1064,0,0,Fully Paid,74,0.0079,0.0558,Fair,Good,0,0.6396999999999999,0.0261099999999999,Watch-list,-0.4444521182829622,-1.2482268141252082
LN103607,CUST23607,51,Female,South,Salaried,Business,50000.0,48,11.33,1481000.0,2022-06-14,2003-10-22,667,0,4,55.7,0,3369.56,1300.3,EMP1109,0,0,Current,224,0.0105,0.0338,Fair,Good,0,0.4429999999999999,0.0396549999999999,Moderate-Risk,1.0313108177269243,-1.4004585549867463
LN103608,CUST23608,25,Female,North,Business Owner,Auto,50000.0,60,12.76,353800.0,2023-05-27,2015-05-20,713,0,3,34.27,0,1981.89,1131.52,EMP1007,0,0,Current,96,0.0384,0.1413,Good,Good,0,0.6573,0.0446599999999999,Low-Risk,-0.38621314038534293,-0.14956437442087886
LN103609,CUST23609,35,Male,South,Salaried,Education,50000.0,36,11.39,455600.0,2022-06-29,2011-04-02,561,1,3,19.48,0,2433.24,1646.19,EMP1117,0,0,Current,135,0.0434,0.1097,Poor,Good,0,0.8052,0.039865,Watch-list,-1.5456009058243536,-0.3000912265863569
LN103610,CUST23610,40,Male,North,Business Owner,Personal,50000.0,12,7.13,150000.0,2022-03-01,2009-06-17,683,1,5,17.85,1,3998.42,4329.33,EMP1070,0,0,Current,152,0.3463,0.3333,Good,Good,0,0.8215,0.0249549999999999,Distressed,-1.2687480333135814,4.786993418713041
LN103611,CUST23611,41,Male,East,Salaried,Home,64000.0,24,14.33,633000.0,2023-09-23,2017-11-25,752,0,4,87.01,0,5045.93,3082.81,EMP1110,1,0,Current,70,0.0584,0.1011,Very Good,Good,0,0.1298999999999999,0.050155,Moderate-Risk,3.353258703626694,-0.4789855994787006
LN103612,CUST23612,38,Male,West,Business Owner,Personal,50000.0,48,11.06,476400.0,2022-06-29,2015-06-25,674,0,3,38.85,1,3097.67,1293.73,EMP1075,0,0,Current,84,0.0326,0.105,Good,Good,0,0.6114999999999999,0.03871,Low-Risk,-0.07097745571039324,-0.5232112319671762
LN103613,CUST23613,44,Male,North,Self-Employed,Personal,50000.0,36,13.27,385600.0,2024-05-17,2013-11-02,605,0,6,36.8,1,3807.24,1691.21,EMP1068,0,0,Current,126,0.0526,0.1297,Fair,Good,0,0.632,0.0464449999999999,Low-Risk,-0.18314371535554314,-0.06955151444935136
LN103614,CUST23614,47,Male,South,Self-Employed,Home,50000.0,120,16.47,260400.0,2023-11-20,2017-09-29,651,0,7,26.44,2,1773.69,852.27,EMP1094,0,0,Fully Paid,74,0.0393,0.192,Fair,Good,0,0.7356,0.0576449999999999,Low-Risk,-0.8329374203784885,0.3480349947346599
LN103615,CUST23615,48,Male,North,Salaried,Home,50000.0,48,6.82,364500.0,2026-02-28,2022-09-10,555,1,5,87.59,2,3534.05,1193.14,EMP1092,0,0,Current,42,0.0393,0.1372,Poor,Good,0,0.1240999999999999,0.02387,Moderate-Risk,3.322512758753422,-0.5459338216919577
LN103616,CUST23616,29,Male,West,Retired,Personal,50000.0,60,6.5,211100.0,2022-02-19,2005-04-03,661,0,4,42.81,1,3803.19,978.31,EMP1098,0,0,Current,203,0.0556,0.2369,Fair,Good,0,0.5719,0.02275,Low-Risk,0.27367051268879644,0.6393867361731177
LN103617,CUST23617,36,Female,West,Salaried,Auto,50000.0,60,13.31,275600.0,2025-09-26,2018-07-29,752,0,2,87.43,0,3759.03,1145.6,EMP1026,0,0,Current,86,0.0499,0.1814,Very Good,Good,0,0.1256999999999999,0.0465849999999999,Moderate-Risk,3.4160345842536786,0.005325940761914799
LN103618,CUST23618,53,Male,North,Salaried,Personal,50000.0,48,6.5,220000.0,2025-01-29,2016-03-08,639,1,9,20.16,2,1430.21,1185.75,EMP1102,0,0,Current,107,0.0647,0.2273,Fair,Good,0,0.7984,0.02275,Watch-list,-1.3663685591063304,0.7669709088708024
LN103619,CUST23619,49,Male,South,Salaried,Personal,59000.0,84,10.22,252900.0,2024-11-17,2013-06-29,725,0,8,62.47,1,2012.74,986.19,EMP1044,0,0,Fully Paid,137,0.0468,0.2333,Good,Good,0,0.3752999999999999,0.03577,Moderate-Risk,1.6872162295546993,0.4565860667794584
