loan_id,customer_id,age,gender,region,employment_type,loan_purpose,loan_amount,term_months,interest_rate,annual_income,issue_date,earliest_credit_line,fico_score,num_delinquencies_2yrs,open_credit_lines,revolving_utilization_pct,overdraft_count_6m,cashflow_volatility_score,monthly_installment,handled_by_employee_id,off_hours_access_flag,bulk_download_flag,loan_status,credit_history_months,dti_ratio,lti_ratio,fico_bucket,loan_status_group,default_flag,liquidity_proxy,cost_to_income_proxy
LN105179,CUST25179,40,Female,South,Salaried,Auto,50000.0,36,14.48,866300.0,2023-10-08,2015-03-15,678,0,3,23.89,1,1226.25,1720.56,EMP1115,0,0,Fully Paid,103,0.0238,0.0577,Good,Good,0,0.7611,0.05068
LN105180,CUST25180,42,Female,East,Salaried,Personal,50000.0,240,8.88,731200.0,2022-10-22,2021-09-30,671,1,8,74.93,0,4048.61,446.01,EMP1021,0,0,Current,13,0.0073,0.0684,Good,Good,0,0.2506999999999999,0.03108
LN105181,CUST25181,35,Female,South,Salaried,Personal,50000.0,60,16.95,513500.0,2024-02-04,2020-10-20,667,0,3,47.69,0,2963.17,1241.28,EMP1111,0,0,Current,39,0.029,0.0974,Fair,Good,0,0.5231,0.05932499999999999
LN105182,CUST25182,37,Male,North,Salaried,Personal,50000.0,36,13.54,177600.0,2023-09-29,2015-04-21,679,1,2,6.06,0,2490.39,1697.73,EMP1055,0,0,Current,101,0.1147,0.2815,Good,Good,0,0.9394,0.047389999999999995
LN105183,CUST25183,44,Female,West,Salaried,Personal,50000.0,36,17.97,520400.0,2022-12-19,2009-05-09,668,0,8,71.42,0,929.16,1806.87,EMP1001,0,0,Current,163,0.0417,0.0961,Fair,Good,0,0.28579999999999994,0.06289499999999999
LN105184,CUST25184,51,Male,North,Business Owner,Business,50000.0,120,7.74,372900.0,2025-03-21,2018-04-18,650,1,5,26.06,2,3999.18,599.79,EMP1071,0,0,Fully Paid,83,0.0193,0.1341,Fair,Good,0,0.7394000000000001,0.027089999999999996
LN105185,CUST25185,21,Male,North,Self-Employed,Business,50000.0,120,7.74,958800.0,2022-04-24,2011-03-22,671,0,6,38.66,0,1910.48,599.79,EMP1010,0,0,Current,133,0.0075,0.0521,Good,Good,0,0.6134000000000001,0.027089999999999996
LN105186,CUST25186,35,Female,West,Salaried,Education,113200.0,60,12.69,724000.0,2024-05-17,2020-01-17,732,0,5,91.25,0,2386.12,2557.72,EMP1071,0,0,Fully Paid,52,0.0424,0.1564,Good,Good,0,0.08750000000000002,0.04441499999999999
LN105187,CUST25187,42,Male,West,Salaried,Home,50000.0,48,11.9,478400.0,2022-12-25,2018-10-07,623,0,8,5.78,1,6882.07,1314.24,EMP1062,0,0,Current,51,0.033,0.1045,Fair,Good,0,0.9422,0.04165
LN105188,CUST25188,29,Female,East,Self-Employed,Credit Card Refinance,50000.0,84,10.04,150000.0,2024-11-01,2009-09-25,767,0,9,19.89,0,4726.73,831.09,EMP1065,0,0,Fully Paid,181,0.0665,0.3333,Very Good,Good,0,0.8011,0.03513999999999999
LN105189,CUST25189,59,Male,South,Salaried,Credit Card Refinance,50000.0,180,7.44,410500.0,2023-01-05,2013-09-09,750,0,5,65.95,2,2499.28,461.8,EMP1105,0,0,Current,112,0.0135,0.1218,Very Good,Good,0,0.3405,0.02604
LN105190,CUST25190,33,Male,South,Self-Employed,Education,50000.0,24,10.64,308900.0,2026-03-16,2007-03-10,685,0,7,42.48,2,5826.18,2322.04,EMP1087,0,0,Current,228,0.0902,0.1619,Good,Good,0,0.5752,0.03724
LN105191,CUST25191,39,Female,West,Business Owner,Personal,218900.0,120,12.19,552900.0,2021-11-30,2016-11-26,525,1,5,30.13,0,638.2,3164.67,EMP1082,0,0,Fully Paid,60,0.0687,0.3959,Poor,Good,0,0.6987,0.042664999999999995
LN105192,CUST25192,46,Female,West,Salaried,Auto,50000.0,120,7.31,236100.0,2022-08-09,2013-02-07,538,1,3,6.86,1,8020.07,588.56,EMP1048,0,0,Fully Paid,114,0.0299,0.2118,Poor,Good,0,0.9314,0.025584999999999997
LN105193,CUST25193,33,Female,East,Salaried,Business,50000.0,36,10.19,511100.0,2023-03-13,2018-08-16,687,0,4,27.78,2,3368.16,1617.82,EMP1089,0,0,Current,55,0.038,0.0978,Good,Good,0,0.7222,0.035664999999999995
LN105194,CUST25194,21,Male,Central,Self-Employed,Business,50000.0,36,12.72,150000.0,2024-11-05,2018-12-27,724,0,6,29.78,4,1560.45,1677.96,EMP1054,0,0,Fully Paid,70,0.1342,0.3333,Good,Good,0,0.7021999999999999,0.04452
LN105195,CUST25195,35,Female,Central,Salaried,Education,50000.0,60,14.02,206500.0,2022-05-02,2009-03-08,795,0,6,33.04,2,1508.72,1163.93,EMP1079,0,0,Fully Paid,158,0.0676,0.2421,Very Good,Good,0,0.6696,0.049069999999999996
LN105196,CUST25196,51,Male,South,Salaried,Personal,50000.0,36,10.58,272700.0,2022-09-12,2004-06-05,680,0,5,18.2,0,3618.61,1627.01,EMP1098,0,0,Current,219,0.0716,0.1834,Good,Good,0,0.8180000000000001,0.03703
LN105197,CUST25197,36,Male,West,Salaried,Home,76900.0,24,8.94,327600.0,2024-03-22,2020-10-14,646,0,10,32.24,0,3242.0,3511.04,EMP1037,0,0,Fully Paid,41,0.1286,0.2347,Fair,Good,0,0.6776,0.03129
LN105198,CUST25198,30,Male,East,Business Owner,Auto,50000.0,180,11.87,547900.0,2025-06-17,2022-01-01,600,0,9,5.56,2,5656.34,595.91,EMP1036,0,0,Current,41,0.0131,0.0913,Fair,Good,0,0.9444,0.04154499999999999
LN105199,CUST25199,50,Male,East,Salaried,Education,50000.0,48,10.84,178000.0,2025-07-26,2006-06-26,718,0,6,3.37,1,2831.93,1288.39,EMP1046,0,0,Current,229,0.0869,0.2809,Good,Good,0,0.9663,0.037939999999999995
LN105200,CUST25200,36,Female,North,Business Owner,Home,50000.0,48,6.81,310900.0,2024-01-19,2009-01-26,680,1,6,63.18,3,2690.87,1192.91,EMP1003,0,0,Fully Paid,180,0.046,0.1608,Good,Good,0,0.36819999999999997,0.023834999999999995
LN105201,CUST25201,34,Male,East,Salaried,Personal,50000.0,24,10.06,315300.0,2022-08-15,2015-09-07,648,0,5,43.67,1,4294.9,2308.63,EMP1115,0,0,Fully Paid,83,0.0879,0.1586,Fair,Good,0,0.5632999999999999,0.03521
LN105202,CUST25202,41,Male,Central,Salaried,Business,50000.0,48,9.61,645900.0,2022-12-15,2014-03-25,681,0,5,24.88,0,817.44,1258.78,EMP1098,0,0,Current,105,0.0234,0.0774,Good,Good,0,0.7512,0.03363499999999999
LN105203,CUST25203,48,Male,West,Self-Employed,Auto,50000.0,84,11.57,398100.0,2024-01-10,2008-01-18,673,0,2,68.58,1,1620.35,871.18,EMP1116,0,0,Fully Paid,192,0.0263,0.1256,Good,Good,0,0.31420000000000003,0.040494999999999996
LN105204,CUST25204,66,Female,West,Salaried,Home,50000.0,36,9.15,259900.0,2025-06-05,2011-02-28,742,0,3,8.21,2,782.56,1593.48,EMP1041,0,0,Fully Paid,171,0.0736,0.1924,Very Good,Good,0,0.9178999999999999,0.032025
LN105205,CUST25205,49,Female,North,Salaried,Business,70000.0,36,9.74,244400.0,2025-04-04,2012-09-08,652,0,3,36.84,0,7795.09,2250.17,EMP1102,0,0,Current,151,0.1105,0.2864,Fair,Good,0,0.6315999999999999,0.034089999999999995
LN105206,CUST25206,52,Male,South,Salaried,Home,60400.0,24,10.92,326400.0,2026-02-19,2008-09-20,679,1,10,47.51,2,2101.25,2812.87,EMP1048,0,0,Fully Paid,209,0.1034,0.185,Good,Good,0,0.5249,0.03822
LN105207,CUST25207,34,Male,South,Salaried,Auto,71500.0,36,13.54,178700.0,2025-07-24,2018-08-19,735,1,6,3.62,0,2068.18,2427.76,EMP1067,1,0,Current,83,0.163,0.4001,Good,Good,0,0.9638,0.047389999999999995
LN105208,CUST25208,28,Male,South,Salaried,Education,50000.0,120,11.8,1081900.0,2026-05-10,2021-05-06,662,0,5,50.55,3,3845.52,711.59,EMP1105,0,0,Fully Paid,60,0.0079,0.0462,Fair,Good,0,0.49450000000000005,0.0413
LN105209,CUST25209,40,Female,East,Self-Employed,Business,50000.0,36,20.03,441400.0,2023-02-24,2014-05-16,631,0,3,28.5,0,2045.07,1858.94,EMP1078,0,0,Fully Paid,105,0.0505,0.1133,Fair,Good,0,0.7150000000000001,0.070105
LN105210,CUST25210,41,Male,South,Self-Employed,Business,50000.0,12,7.45,267700.0,2023-07-26,2022-06-05,596,0,2,17.24,0,683.94,4336.72,EMP1097,0,0,Fully Paid,14,0.1944,0.1868,Fair,Good,0,0.8276,0.026074999999999997
LN105211,CUST25211,28,Male,East,Retired,Personal,68100.0,48,14.42,247700.0,2021-08-18,2010-12-31,680,0,5,39.03,1,1900.63,1875.31,EMP1096,0,0,Current,128,0.0909,0.2749,Good,Good,0,0.6096999999999999,0.050469999999999994
LN105212,CUST25212,38,Female,South,Self-Employed,Personal,50000.0,60,11.25,227700.0,2022-09-20,2014-10-15,638,0,5,49.44,0,2420.29,1093.37,EMP1094,1,0,Current,95,0.0576,0.2196,Fair,Good,0,0.5056,0.039375
LN105213,CUST25213,44,Female,South,Self-Employed,Business,50000.0,36,7.04,542600.0,2025-03-23,2021-09-21,742,0,5,40.88,0,2622.62,1544.77,EMP1016,0,0,Current,42,0.0342,0.0921,Very Good,Good,0,0.5912,0.02464
LN105214,CUST25214,43,Male,North,Self-Employed,Personal,50000.0,60,10.29,178200.0,2022-12-27,2005-05-14,632,0,14,71.46,0,4559.05,1069.5,EMP1028,0,0,Current,211,0.072,0.2806,Fair,Good,0,0.2854000000000001,0.03601499999999999
LN105215,CUST25215,45,Female,Central,Business Owner,Personal,50000.0,12,6.66,401200.0,2026-05-11,2021-09-01,666,0,6,22.43,1,2618.06,4318.5,EMP1046,0,1,Current,56,0.1292,0.1246,Fair,Good,0,0.7757000000000001,0.02331
LN105216,CUST25216,43,Female,North,Salaried,Personal,50000.0,36,11.76,606500.0,2021-08-21,2007-03-28,613,0,6,22.53,1,5647.22,1654.99,EMP1113,0,0,Fully Paid,173,0.0327,0.0824,Fair,Good,0,0.7746999999999999,0.041159999999999995
LN105217,CUST25217,34,Female,North,Salaried,Auto,50000.0,24,10.52,320500.0,2023-06-10,2009-01-15,683,1,10,42.88,2,997.96,2319.27,EMP1026,0,0,Current,173,0.0868,0.156,Good,Good,0,0.5711999999999999,0.03682
LN105218,CUST25218,34,Male,West,Self-Employed,Personal,50000.0,36,9.31,253600.0,2025-11-02,2024-01-12,698,0,9,16.29,2,3795.27,1597.21,EMP1048,0,0,Current,22,0.0756,0.1972,Good,Good,0,0.8371,0.032584999999999996
LN105219,CUST25219,26,Male,Central,Salaried,Auto,50000.0,36,8.11,701300.0,2024-01-01,2014-11-19,703,0,3,29.2,0,404.13,1569.36,EMP1058,0,0,Current,109,0.0269,0.0713,Good,Good,0,0.708,0.028384999999999994
LN105220,CUST25220,59,Female,West,Business Owner,Auto,50000.0,48,14.75,237400.0,2021-11-10,2011-10-26,794,1,6,58.44,0,680.87,1385.21,EMP1024,0,1,Current,120,0.07,0.2106,Very Good,Good,0,0.41559999999999997,0.051625
LN105221,CUST25221,40,Male,North,Salaried,Credit Card Refinance,50000.0,12,10.99,454950.0,2022-04-20,2005-10-12,679,1,6,38.5,1,2939.73,4418.85,EMP1110,0,0,Current,198,0.1166,0.1099,Good,Good,0,0.615,0.038465
LN105222,CUST25222,37,Male,South,Salaried,Auto,50000.0,24,12.17,471400.0,2024-12-19,2012-02-11,699,0,5,12.18,0,3623.53,2357.65,EMP1065,0,0,Current,154,0.06,0.1061,Good,Good,0,0.8782,0.042595
LN105223,CUST25223,29,Male,Central,Self-Employed,Auto,77900.0,60,12.07,317300.0,2024-06-30,2022-04-18,643,1,8,25.34,1,958.94,1735.6,EMP1104,0,0,Current,26,0.0656,0.2455,Fair,Good,0,0.7465999999999999,0.042245
LN105224,CUST25224,70,Female,West,Salaried,Auto,50000.0,48,11.85,228900.0,2022-04-13,2012-10-05,821,0,5,15.04,2,2851.94,1313.01,EMP1026,0,0,Fully Paid,114,0.0688,0.2184,Excellent,Good,0,0.8496,0.041475
LN105225,CUST25225,28,Male,East,Retired,Personal,50000.0,24,10.46,325400.0,2022-01-20,2015-05-06,735,0,9,70.8,1,927.56,2317.88,EMP1113,0,1,Current,81,0.0855,0.1537,Good,Good,0,0.29200000000000004,0.036610000000000004
LN105226,CUST25226,35,Female,South,Retired,Credit Card Refinance,50000.0,36,16.36,533500.0,2021-12-26,2017-09-28,737,0,7,10.92,0,6581.35,1766.75,EMP1074,0,0,Current,51,0.0397,0.0937,Good,Good,0,0.8908,0.05725999999999999
LN105227,CUST25227,44,Male,North,Self-Employed,Business,50000.0,84,18.66,296400.0,2021-10-28,2015-08-02,750,0,5,45.49,1,1641.04,1070.32,EMP1050,0,0,Current,75,0.0433,0.1687,Very Good,Good,0,0.5450999999999999,0.06530999999999999
LN105228,CUST25228,46,Male,North,Salaried,Business,50000.0,12,16.13,568200.0,2023-12-29,2007-01-16,728,0,6,53.15,4,6791.39,4539.62,EMP1015,0,0,Current,203,0.0959,0.088,Good,Good,0,0.4685,0.056455
LN105229,CUST25229,50,Male,East,Salaried,Business,50000.0,48,11.57,384500.0,2022-03-30,2009-06-22,753,0,0,32.05,1,3058.67,1306.16,EMP1108,0,0,Fully Paid,153,0.0408,0.13,Very Good,Good,0,0.6795,0.040494999999999996
LN105230,CUST25230,59,Male,North,Salaried,Credit Card Refinance,50000.0,36,11.35,317200.0,2024-09-25,2015-06-21,667,2,2,63.84,2,1867.79,1645.24,EMP1064,0,0,Fully Paid,111,0.0622,0.1576,Fair,Good,0,0.3615999999999999,0.039724999999999996
LN105231,CUST25231,45,Female,Central,Business Owner,Auto,50000.0,120,15.0,296900.0,2022-05-10,2007-09-05,827,1,8,15.19,1,7983.18,806.67,EMP1106,0,0,Current,176,0.0326,0.1684,Excellent,Good,0,0.8481,0.0525
LN105232,CUST25232,28,Female,North,Salaried,Personal,50000.0,84,9.08,502600.0,2024-09-24,2005-05-08,579,0,8,11.82,0,4131.87,806.49,EMP1062,0,0,Current,233,0.0193,0.0995,Poor,Good,0,0.8818,0.03178
LN105233,CUST25233,37,Male,West,Salaried,Auto,50000.0,60,16.97,822300.0,2023-06-21,2004-11-13,662,0,7,65.67,1,5167.42,1241.82,EMP1119,0,0,Fully Paid,223,0.0181,0.0608,Fair,Good,0,0.34329999999999994,0.05939499999999999
LN105234,CUST25234,43,Male,North,Salaried,Auto,50000.0,36,14.03,473100.0,2024-02-23,2021-04-23,792,1,6,18.4,2,775.1,1709.61,EMP1115,0,0,Current,34,0.0434,0.1057,Very Good,Good,0,0.8160000000000001,0.04910499999999999
LN105235,CUST25235,62,Female,East,Salaried,Education,50000.0,60,10.6,260200.0,2022-02-02,2014-10-13,668,0,5,43.49,0,873.86,1077.17,EMP1058,0,0,Current,88,0.0497,0.1922,Fair,Good,0,0.5650999999999999,0.037099999999999994
LN105236,CUST25236,24,Female,North,Business Owner,Personal,52900.0,60,12.4,807100.0,2026-02-04,2019-02-25,723,0,4,17.82,1,2195.78,1187.45,EMP1086,0,0,Current,83,0.0177,0.0655,Good,Good,0,0.8218,0.043399999999999994
LN105237,CUST25237,53,Female,West,Salaried,Personal,80600.0,36,13.51,271900.0,2021-10-26,2010-04-22,649,0,5,59.25,1,4138.79,2735.57,EMP1038,0,0,Fully Paid,138,0.1207,0.2964,Fair,Good,0,0.4075,0.047284999999999994
LN105238,CUST25238,41,Female,East,Salaried,Auto,58600.0,120,10.13,1145000.0,2024-03-06,2021-06-18,708,0,7,72.51,1,2725.95,778.63,EMP1035,0,0,Current,33,0.0082,0.0512,Good,Good,0,0.2748999999999999,0.035455
LN105239,CUST25239,49,Male,North,Self-Employed,Auto,50000.0,240,14.81,405000.0,2024-01-31,2005-08-01,656,0,7,14.33,1,3198.56,651.39,EMP1055,0,0,Fully Paid,222,0.0193,0.1235,Fair,Good,0,0.8567,0.051835
LN105240,CUST25240,38,Female,Central,Business Owner,Auto,53500.0,36,15.57,272900.0,2022-05-28,2006-07-20,755,0,2,70.12,0,1171.79,1869.56,EMP1039,0,0,Current,190,0.0822,0.196,Very Good,Good,0,0.29879999999999995,0.054495
LN105241,CUST25241,30,Male,East,Business Owner,Business,50000.0,120,10.66,601600.0,2023-03-10,2019-11-10,698,0,7,16.09,1,3336.89,679.16,EMP1011,0,0,Current,40,0.0135,0.0831,Good,Good,0,0.8391,0.037309999999999996
LN105242,CUST25242,48,Male,Central,Self-Employed,Personal,50000.0,48,9.98,372800.0,2021-10-17,2015-12-20,566,1,5,23.79,0,474.32,1267.65,EMP1007,0,0,Current,70,0.0408,0.1341,Poor,Good,0,0.7621,0.034929999999999996
LN105243,CUST25243,47,Female,Central,Salaried,Credit Card Refinance,50000.0,48,11.16,564400.0,2023-10-08,2020-01-20,627,0,4,76.06,1,3273.08,1296.16,EMP1001,0,0,Current,45,0.0276,0.0886,Fair,Good,0,0.23939999999999995,0.03906
LN105244,CUST25244,50,Female,Central,Salaried,Business,50000.0,36,7.8,465400.0,2023-09-17,2013-08-23,616,0,8,20.29,1,1173.84,1562.21,EMP1023,0,0,Fully Paid,121,0.0403,0.1074,Fair,Good,0,0.7971,0.027299999999999998
LN105245,CUST25245,39,Female,North,Retired,Personal,50000.0,36,6.5,207200.0,2021-09-16,2003-10-24,771,0,3,39.86,1,1219.56,1532.45,EMP1108,1,0,Default,215,0.0888,0.2413,Very Good,Bad,1,0.6013999999999999,0.02275
LN105246,CUST25246,33,Male,North,Retired,Auto,53400.0,180,10.11,425700.0,2021-12-05,2008-09-09,599,1,9,52.79,1,1290.22,577.44,EMP1085,0,0,Current,159,0.0163,0.1254,Fair,Good,0,0.47209999999999996,0.03538499999999999
LN105247,CUST25247,22,Male,Central,Self-Employed,Education,50000.0,84,8.43,582900.0,2025-05-28,2012-11-28,662,0,6,31.96,1,1491.73,790.07,EMP1066,0,0,Fully Paid,150,0.0163,0.0858,Fair,Good,0,0.6804,0.029504999999999997
LN105248,CUST25248,49,Male,East,Self-Employed,Education,50000.0,48,17.17,470700.0,2024-12-05,2022-07-08,817,0,3,62.6,2,1459.53,1447.15,EMP1073,0,0,Current,29,0.0369,0.1062,Excellent,Good,0,0.374,0.060095
LN105249,CUST25249,44,Female,South,Retired,Personal,50000.0,84,10.04,882700.0,2023-05-22,2005-03-07,761,0,11,46.27,0,2095.41,831.09,EMP1117,0,0,Fully Paid,218,0.0113,0.0566,Very Good,Good,0,0.5372999999999999,0.03513999999999999
LN105250,CUST25250,29,Male,West,Salaried,Auto,50000.0,84,12.96,525200.0,2021-11-12,2015-07-15,624,0,8,22.97,0,936.33,908.51,EMP1083,1,0,Current,76,0.0208,0.0952,Fair,Good,0,0.7703,0.045360000000000004
LN105251,CUST25251,34,Female,South,Salaried,Personal,50000.0,36,9.49,387300.0,2023-09-08,2005-08-06,622,0,5,33.59,0,2882.82,1601.41,EMP1039,0,0,Fully Paid,217,0.0496,0.1291,Fair,Good,0,0.6640999999999999,0.033214999999999995
LN105252,CUST25252,34,Male,West,Self-Employed,Auto,50000.0,24,17.2,496600.0,2022-11-12,2013-03-31,616,2,5,34.09,0,3996.22,2476.92,EMP1102,0,0,Fully Paid,115,0.0599,0.1007,Fair,Good,0,0.6591,0.06019999999999999
LN105253,CUST25253,23,Female,West,Retired,Credit Card Refinance,50000.0,120,10.88,337400.0,2025-12-17,2014-12-03,693,1,5,61.61,0,1820.29,685.36,EMP1010,0,0,Current,132,0.0244,0.1482,Good,Good,0,0.3839,0.03808
LN105254,CUST25254,31,Female,West,Self-Employed,Personal,50000.0,120,7.52,539400.0,2023-11-19,2011-05-26,647,1,3,29.09,1,4804.71,594.03,EMP1080,0,0,Fully Paid,150,0.0132,0.0927,Fair,Good,0,0.7091000000000001,0.026319999999999996
LN105255,CUST25255,27,Male,South,Business Owner,Auto,50000.0,240,13.64,539000.0,2025-09-13,2019-03-24,694,0,4,69.58,2,2713.65,608.73,EMP1095,0,0,Current,78,0.0136,0.0928,Good,Good,0,0.3042,0.04774
LN105256,CUST25256,35,Male,South,Salaried,Home,69600.0,12,12.33,223800.0,2025-02-25,2008-04-16,700,1,3,16.28,1,8942.05,6194.63,EMP1002,0,0,Current,202,0.3322,0.311,Good,Good,0,0.8371999999999999,0.043155
LN105257,CUST25257,31,Female,South,Salaried,Education,50000.0,48,15.35,676700.0,2025-08-11,2006-06-01,683,0,6,27.8,2,2008.77,1400.42,EMP1014,0,0,Fully Paid,230,0.0248,0.0739,Good,Good,0,0.722,0.053724999999999995
LN105258,CUST25258,22,Male,East,Salaried,Education,50000.0,84,11.01,1511200.0,2025-08-12,2019-03-26,689,0,7,11.32,1,310.51,856.38,EMP1042,0,0,Current,77,0.0068,0.0331,Good,Good,0,0.8868,0.038535
LN105259,CUST25259,62,Female,North,Retired,Personal,78800.0,60,11.85,597400.0,2021-08-11,2020-08-11,685,0,3,23.81,2,2743.12,1746.9,EMP1108,0,0,Fully Paid,12,0.0351,0.1319,Good,Good,0,0.7619,0.041475
LN105260,CUST25260,53,Female,South,Salaried,Personal,50000.0,84,6.68,150000.0,2024-12-21,2013-12-29,629,1,6,51.6,0,873.54,746.84,EMP1050,0,0,Current,132,0.0597,0.3333,Fair,Good,0,0.484,0.023379999999999998
LN105261,CUST25261,31,Male,East,Salaried,Personal,50000.0,24,14.17,349900.0,2023-09-05,2011-06-04,586,2,6,54.66,1,750.01,2404.66,EMP1071,0,0,Current,147,0.0825,0.1429,Fair,Good,0,0.4534,0.04959499999999999
LN105262,CUST25262,42,Female,East,Retired,Auto,50000.0,12,11.7,218900.0,2026-04-27,2024-02-12,683,0,5,85.17,0,2098.53,4435.43,EMP1047,0,0,Fully Paid,26,0.2431,0.2284,Good,Good,0,0.1483,0.04094999999999999
LN105263,CUST25263,44,Male,West,Salaried,Credit Card Refinance,106100.0,12,11.1,376800.0,2022-07-05,2008-09-25,629,0,4,68.99,0,1833.18,9382.24,EMP1066,0,0,Fully Paid,165,0.2988,0.2816,Fair,Good,0,0.31010000000000004,0.038849999999999996
LN105264,CUST25264,53,Female,East,Business Owner,Personal,50000.0,36,10.77,645200.0,2023-02-13,2016-07-29,743,1,5,35.17,2,1980.68,1631.5,EMP1064,0,0,Current,79,0.0303,0.0775,Very Good,Good,0,0.6483,0.03769499999999999
LN105265,CUST25265,30,Male,South,Salaried,Home,50000.0,36,10.6,298000.0,2025-04-23,2006-02-09,598,0,6,33.5,1,852.76,1627.48,EMP1118,0,0,Current,230,0.0655,0.1678,Fair,Good,0,0.665,0.037099999999999994
LN105266,CUST25266,52,Female,West,Salaried,Auto,50000.0,120,14.22,1247400.0,2026-03-30,2010-05-29,656,0,9,8.55,0,1555.62,782.96,EMP1096,0,0,Current,190,0.0075,0.0401,Fair,Good,0,0.9145,0.049769999999999995
LN105267,CUST25267,33,Male,West,Self-Employed,Home,50000.0,12,8.54,150000.0,2025-01-31,2022-09-16,690,2,6,32.33,1,3174.04,4361.92,EMP1096,0,0,Fully Paid,29,0.349,0.3333,Good,Good,0,0.6767000000000001,0.029889999999999993
LN105268,CUST25268,25,Male,South,Retired,Auto,50000.0,48,13.88,386000.0,2023-05-16,2004-04-02,761,2,4,24.57,1,3815.72,1363.32,EMP1040,0,0,Current,229,0.0424,0.1295,Very Good,Good,0,0.7543,0.04858
LN105269,CUST25269,47,Male,West,Salaried,Personal,50000.0,180,6.5,545000.0,2026-05-06,2021-01-12,654,0,3,30.93,1,3351.03,435.55,EMP1008,0,1,Current,64,0.0096,0.0917,Fair,Good,0,0.6907,0.02275
LN105270,CUST25270,54,Female,North,Business Owner,Home,50000.0,48,6.5,226200.0,2026-01-19,2009-11-23,691,0,4,61.9,1,13830.99,1185.75,EMP1029,0,0,Current,194,0.0629,0.221,Good,Good,0,0.381,0.02275
LN105271,CUST25271,68,Male,South,Salaried,Business,50000.0,24,16.01,243200.0,2024-06-07,2011-03-22,720,0,3,31.31,0,1623.35,2448.39,EMP1051,0,0,Current,159,0.1208,0.2056,Good,Good,0,0.6869000000000001,0.056035
LN105272,CUST25272,26,Female,Central,Salaried,Personal,83300.0,36,8.23,670600.0,2025-07-25,2014-05-20,729,0,5,13.3,0,5932.82,2619.17,EMP1070,0,0,Current,134,0.0469,0.1242,Good,Good,0,0.867,0.028804999999999997
LN105273,CUST25273,47,Male,Central,Salaried,Auto,50000.0,60,11.84,1277800.0,2023-05-10,2004-08-24,703,1,3,57.03,0,2080.5,1108.18,EMP1019,0,0,Current,224,0.0104,0.0391,Good,Good,0,0.42969999999999997,0.04144
LN105274,CUST25274,35,Female,East,Business Owner,Auto,50000.0,12,10.64,1363200.0,2025-07-27,2013-01-25,797,1,5,18.72,0,2813.91,4410.69,EMP1065,0,0,Current,150,0.0388,0.0367,Very Good,Good,0,0.8128,0.03724
LN105275,CUST25275,48,Female,West,Salaried,Personal,61600.0,240,12.6,365600.0,2021-08-08,2004-04-19,654,0,2,60.11,1,3303.72,704.21,EMP1079,0,0,Current,208,0.0231,0.1685,Fair,Good,0,0.39890000000000003,0.0441
LN105276,CUST25276,23,Male,Central,Salaried,Auto,63900.0,60,11.66,930300.0,2024-04-21,2007-08-04,792,0,6,76.45,1,3280.87,1410.47,EMP1107,0,0,Fully Paid,201,0.0182,0.0687,Very Good,Good,0,0.23549999999999993,0.04081
LN105277,CUST25277,26,Male,Central,Business Owner,Home,63600.0,84,14.84,426000.0,2025-09-12,2011-12-09,724,0,6,58.01,2,1152.47,1221.57,EMP1096,0,0,Current,165,0.0344,0.1493,Good,Good,0,0.41990000000000005,0.05194
LN105278,CUST25278,31,Male,East,Salaried,Home,50000.0,48,6.93,732500.0,2026-01-22,2015-10-02,695,0,6,49.65,1,904.03,1195.69,EMP1083,0,0,Fully Paid,124,0.0196,0.0683,Good,Good,0,0.5035000000000001,0.024255
LN105279,CUST25279,40,Male,East,Salaried,Auto,50000.0,180,13.65,394000.0,2024-05-18,2021-07-08,701,1,4,14.9,0,2098.72,654.15,EMP1000,1,0,Current,34,0.0199,0.1269,Good,Good,0,0.851,0.047775
LN105280,CUST25280,32,Male,South,Salaried,Home,50000.0,60,11.34,237000.0,2022-06-30,2018-07-29,740,2,6,35.87,0,4075.71,1095.62,EMP1006,0,0,Current,47,0.0555,0.211,Good,Good,0,0.6413,0.039689999999999996
LN105281,CUST25281,47,Female,North,Self-Employed,Home,71700.0,60,6.6,1067700.0,2024-04-16,2013-03-05,633,0,2,73.19,4,4613.53,1406.25,EMP1063,0,0,Charged Off,133,0.0158,0.0672,Fair,Bad,1,0.2681,0.0231
LN105282,CUST25282,51,Male,South,Salaried,Business,50000.0,120,9.8,1232300.0,2025-09-25,2018-06-06,689,0,9,29.63,1,4072.72,655.23,EMP1046,0,0,Current,88,0.0064,0.0406,Good,Good,0,0.7037,0.0343
LN105283,CUST25283,46,Female,West,Business Owner,Auto,50000.0,120,6.5,351000.0,2024-01-18,2019-02-07,664,0,4,86.32,3,2187.91,567.74,EMP1051,0,0,Current,59,0.0194,0.1425,Fair,Good,0,0.13680000000000003,0.02275
LN105284,CUST25284,57,Female,West,Salaried,Personal,50000.0,12,6.5,740500.0,2024-10-12,2005-06-03,784,1,2,47.6,0,1326.94,4314.82,EMP1055,1,0,Fully Paid,232,0.0699,0.0675,Very Good,Good,0,0.524,0.02275
LN105285,CUST25285,44,Male,Central,Salaried,Home,62700.0,36,10.1,408500.0,2023-12-26,2006-09-07,637,1,8,83.5,0,2845.81,2026.1,EMP1050,0,0,Current,208,0.0595,0.1535,Fair,Good,0,0.16500000000000004,0.03534999999999999
